algo,trial,m,n,iter,opt,eta,row_resid,col_resid,cost,time,rel_err,abs_err,rel_conv,grad_norm,cg_iter,kkt_err,Delta_p,Delta_d,Delta_c,newton_iter
ExtraGrad,1,10000,10000,3390,9.69519770231933e-06,0.0001,1.6182015854855247e-18,2.323572285009599e-11,0.00029925298406142616,13279.83156003304,29.866104359051644,0.0002895577863591068,0.00028301248668306334,,0,,,,,
ExtraGrad,1,10000,10000,3391,9.69519770231933e-06,0.0001,1.5981149447453285e-18,2.3219873217866164e-11,0.00029916831738291085,13282.56806815804,29.857371512015934,0.0002894731196805915,0.00028292676439254055,,0,,,,,
ExtraGrad,1,10000,10000,3392,9.69519770231933e-06,0.0001,1.6318906721549887e-18,2.3204038580584908e-11,0.0002990837002891873,13285.527324324039,29.84864377934646,0.00028938850258686797,0.0002828410924784666,,0,,,,,
ExtraGrad,1,10000,10000,3393,9.69519770231933e-06,0.0001,1.5931373277577436e-18,2.3188218881839572e-11,0.0002989991327366255,13290.042349574038,29.83992115654305,0.00028930393503430614,0.0002827554710606346,,0,,,,,
ExtraGrad,1,10000,10000,3394,9.69519770231933e-06,0.0001,1.6316524949982962e-18,2.3172414516840974e-11,0.00029891461468167357,13293.150119199037,29.8312036391136,0.0002892194169793542,0.0002826699000039559,,0,,,,,
ExtraGrad,1,10000,10000,3395,9.69519770231933e-06,0.0001,1.6045460524850834e-18,2.315662465183057e-11,0.0002988301460808247,13298.045999615037,29.82249122257065,0.00028913494837850537,0.0002825843792843677,,0,,,,,
ExtraGrad,1,10000,10000,3396,9.69519770231933e-06,0.0001,1.6284393892134412e-18,2.3140849814766398e-11,0.00029874572689068734,13304.655755573034,29.813783902438626,0.000289050529188368,0.0002824989086427146,,0,,,,,
ExtraGrad,1,10000,10000,3397,9.69519770231933e-06,0.0001,1.5868980094702357e-18,2.3125088793641786e-11,0.0002986613570679705,13307.717653448033,29.805081674252328,0.00028896615936565114,0.00028241348786797054,,0,,,,,
ExtraGrad,1,10000,10000,3398,9.69519770231933e-06,0.0001,1.5876356148405948e-18,2.3109343945781126e-11,0.0002985770365691697,13312.534276031032,29.796384533524538,0.00028888183886685033,0.00028232811780071014,,0,,,,,
ExtraGrad,1,10000,10000,3399,9.69519770231933e-06,0.0001,1.6127034695670425e-18,2.3093613064621536e-11,0.0002984927653509607,13315.75861136503,29.78769247578663,0.00028879756764864134,0.00028224279796369717,,0,,,,,
ExtraGrad,1,10000,10000,3400,9.69519770231933e-06,0.0001,1.5983850399884678e-18,2.3077897047889544e-11,0.0002984085433700981,13320.911812824032,29.779005496578105,0.00028871334566777876,0.00028215752821868386,,0,,,,,
ExtraGrad,1,10000,10000,3401,9.69519770231933e-06,0.0001,1.6258957829130067e-18,2.3062197711967967e-11,0.00029832437058341024,13323.789214324033,29.770323591446072,0.0002886291728810909,0.0002820723084441688,,0,,,,,
ExtraGrad,1,10000,10000,3402,9.69519770231933e-06,0.0001,1.6353299664498405e-18,2.304651155865455e-11,0.0002982402469477245,13328.647096824034,29.761646755937537,0.00028854504924540514,0.00028198713876856677,,0,,,,,
ExtraGrad,1,10000,10000,3403,9.69519770231933e-06,0.0001,1.5960034570228583e-18,2.3030840180663617e-11,0.00029815617241992144,13331.384110199035,29.752974985604997,0.0002884609747176021,0.00028190201913893653,,0,,,,,
ExtraGrad,1,10000,10000,3404,9.69519770231933e-06,0.0001,1.5864841240043547e-18,2.301518340941363e-11,0.0002980721469569947,13334.112396366038,29.744308276012617,0.00028837694925467537,0.00028181694930121923,,0,,,,,
ExtraGrad,1,10000,10000,3405,9.69519770231933e-06,0.0001,1.6387361017095176e-18,2.2999542141094648e-11,0.0002979881705160059,13338.692820741036,29.735646622731558,0.00028829297281368654,0.0002817319291525428,,0,,,,,
ExtraGrad,1,10000,10000,3406,9.69519770231933e-06,0.0001,1.5821519681563398e-18,2.298391451247387e-11,0.00029790424305391617,13342.934517325035,29.72699002132263,0.0002882090453515968,0.0002816469591540736,,0,,,,,
ExtraGrad,1,10000,10000,3407,9.69519770231933e-06,0.0001,1.6311905748862884e-18,2.2968301977101926e-11,0.0002978203645278737,13347.762508033034,29.718338467365935,0.00028812516682555437,0.00028156203880340896,,0,,,,,
ExtraGrad,1,10000,10000,3408,9.69519770231933e-06,0.0001,1.6262472486479035e-18,2.2952705835180328e-11,0.0002977365348950016,13350.705621741034,29.709691956438977,0.00028804133719268225,0.0002814771683091964,,0,,,,,
ExtraGrad,1,10000,10000,3409,9.69519770231933e-06,0.0001,1.625927780374833e-18,2.293712282122075e-11,0.0002976527541125219,13353.506058991034,29.701050484129482,0.00028795755641020256,0.0002813923474632945,,0,,,,,
ExtraGrad,1,10000,10000,3410,9.69519770231933e-06,0.0001,1.616067934767503e-18,2.292155330238221e-11,0.00029756902213765713,13358.03835153303,29.692414046025206,0.0002878738244353378,0.00028130757638860406,,0,,,,,
ExtraGrad,1,10000,10000,3411,9.69519770231933e-06,0.0001,1.615792778150074e-18,2.2905999680176202e-11,0.00029748533892773104,13360.950475033032,29.683782637724367,0.0002877901412254117,0.00028122285486885336,,0,,,,,
ExtraGrad,1,10000,10000,3412,9.69519770231933e-06,0.0001,1.6093512358732116e-18,2.2890460547042956e-11,0.00029740170444009743,13365.794846575036,29.675156254828263,0.0002877065067377781,0.00028113818292714566,,0,,,,,
ExtraGrad,1,10000,10000,3413,9.69519770231933e-06,0.0001,1.6298200873296255e-18,2.2874936510053754e-11,0.00029731811863215117,13368.821084658035,29.666534892942444,0.0002876229209298318,0.0002810535605491173,,0,,,,,
ExtraGrad,1,10000,10000,3414,9.69519770231933e-06,0.0001,1.6089479424122744e-18,2.2859426042876113e-11,0.0002972345814613446,13371.626680408035,29.657918547678374,0.0002875393837590252,0.00028096898766518866,,0,,,,,
ExtraGrad,1,10000,10000,3415,9.69519770231933e-06,0.0001,1.602715744701446e-18,2.2843930694107947e-11,0.00029715109288518566,13374.732767658033,29.64930721465327,0.0002874558951828663,0.0002808844642115688,,0,,,,,
ExtraGrad,1,10000,10000,3416,9.69519770231933e-06,0.0001,1.6275446198393667e-18,2.2828450362566947e-11,0.0002970676528612225,13377.479370491035,29.640700889488468,0.0002873724551589031,0.00028079999017678625,,0,,,,,
ExtraGrad,1,10000,10000,3417,9.69519770231933e-06,0.0001,1.5806892313648456e-18,2.2812984081483747e-11,0.00029698426134706354,13382.371120741036,29.632099567811554,0.0002872890636447442,0.0002807155654806078,,0,,,,,
ExtraGrad,1,10000,10000,3418,9.69519770231933e-06,0.0001,1.6022388534572765e-18,2.2797531754993395e-11,0.000296900918300343,13385.204502324033,29.623503245252746,0.00028720572059802365,0.00028063119015974417,,0,,,,,
ExtraGrad,1,10000,10000,3419,9.69519770231933e-06,0.0001,1.5972859140250306e-18,2.2782094183952e-11,0.0002968176236787712,13387.952528949036,29.614911917450133,0.00028712242597645187,0.00028054686408047287,,0,,,,,
ExtraGrad,1,10000,10000,3420,9.69519770231933e-06,0.0001,1.585858038653306e-18,2.276667185814622e-11,0.00029673437744011263,13392.776784407035,29.606325580047372,0.0002870391797377933,0.00028046258718345186,,0,,,,,
ExtraGrad,1,10000,10000,3421,9.69519770231933e-06,0.0001,1.6091325503053112e-18,2.2751263828428732e-11,0.00029665117954214096,13395.548557532036,29.597744228689084,0.0002869559818398216,0.0002803783595598436,,0,,,,,
ExtraGrad,1,10000,10000,3422,9.69519770231933e-06,0.0001,1.6335085343681206e-18,2.273586923672276e-11,0.0002965680299427182,13398.305136740035,29.589167859028993,0.00028687283224039886,0.00028029418103473803,,0,,,,,
ExtraGrad,1,10000,10000,3423,9.69519770231933e-06,0.0001,1.6180249420217332e-18,2.2720489350325563e-11,0.00029648492859972735,13401.003364407034,29.580596466722987,0.000286789730897408,0.0002802100516596936,,0,,,,,
ExtraGrad,1,10000,10000,3424,9.69519770231933e-06,0.0001,1.625764250066595e-18,2.2705123734134775e-11,0.00029640187547111835,13405.830596865033,29.572030047433866,0.000286706677768799,0.00028012597133097756,,0,,,,,
ExtraGrad,1,10000,10000,3425,9.69519770231933e-06,0.0001,1.6193345513264246e-18,2.2689772977811397e-11,0.000296318870514904,13409.331424782033,29.5634685968309,0.0002866236728125846,0.0002800419399588474,,0,,,,,
ExtraGrad,1,10000,10000,3426,9.69519770231933e-06,0.0001,1.6261578060840041e-18,2.2674436747273407e-11,0.00029623591368912273,13415.074692615033,29.554912110586027,0.0002865407159868034,0.00027995795757825665,,0,,,,,
ExtraGrad,1,10000,10000,3427,9.69519770231933e-06,0.0001,1.6228132787140528e-18,2.265911400322525e-11,0.0002961530049518359,13421.237394490034,29.546360584373517,0.0002864578072495165,0.00027987402423414334,,0,,,,,
ExtraGrad,1,10000,10000,3428,9.69519770231933e-06,0.0001,1.6210409776850239e-18,2.264380592705018e-11,0.00029607014426124965,13427.067392698036,29.5378140138826,0.0002863749465589303,0.00027979013955878925,,0,,,,,
ExtraGrad,1,10000,10000,3429,9.69519770231933e-06,0.0001,1.615717534688361e-18,2.262851283376386e-11,0.00029598733157553124,13432.813481281037,29.529272394798486,0.0002862921338732119,0.00027970630380527,,0,,,,,
ExtraGrad,1,10000,10000,3430,9.69519770231933e-06,0.0001,1.6214912666959663e-18,2.2613233358116526e-11,0.0002959045668529083,13437.839212489036,29.520735722812606,0.00028620936915058895,0.00027962251689080613,,0,,,,,
ExtraGrad,1,10000,10000,3431,9.69519770231933e-06,0.0001,1.616653772611233e-18,2.2597968205414642e-11,0.00029582185005176144,13443.696960697036,29.51220399363218,0.0002861266523494421,0.0002795387784196486,,0,,,,,
ExtraGrad,1,10000,10000,3432,9.69519770231933e-06,0.0001,1.6091370141259034e-18,2.2582717443936722e-11,0.0002957391811303283,13448.296549405035,29.50367720294968,0.00028604398342800893,0.0002794550889959255,,0,,,,,
ExtraGrad,1,10000,10000,3433,9.69519770231933e-06,0.0001,1.6034899333064888e-18,2.256748070321308e-11,0.00029565656004699884,13453.998522821037,29.495155346473283,0.0002859613623446795,0.00027937144822565895,,0,,,,,
ExtraGrad,1,10000,10000,3434,9.69519770231933e-06,0.0001,1.6140427897484074e-18,2.2552258371838155e-11,0.00029557398676020267,13458.592072988036,29.48663841991526,0.0002858787890578833,0.00027928785609575356,,0,,,,,
ExtraGrad,1,10000,10000,3435,9.69519770231933e-06,0.0001,1.6196613128888732e-18,2.2537050001020667e-11,0.0002954914612283732,13461.716027197037,29.47812641898827,0.00028579626352605384,0.0002792043127138323,,0,,,,,
ExtraGrad,1,10000,10000,3436,9.69519770231933e-06,0.0001,1.6146593485509999e-18,2.2521855217799578e-11,0.00029540898341008583,13466.593199406036,29.46961933941963,0.0002857137857077665,0.0002791208177200909,,0,,,,,
ExtraGrad,1,10000,10000,3437,9.69519770231933e-06,0.0001,1.6133802085311415e-18,2.250667520954541e-11,0.00029532655326390913,13469.717070031033,29.46111717693593,0.0002856313555615898,0.0002790373712578262,,0,,,,,
ExtraGrad,1,10000,10000,3438,9.69519770231933e-06,0.0001,1.5981033477312148e-18,2.2491509657153903e-11,0.00029524417074846865,13473.930741698032,29.45261992726966,0.0002855489730461493,0.0002789539732543577,,0,,,,,
ExtraGrad,1,10000,10000,3439,9.69519770231933e-06,0.0001,1.6114463600703386e-18,2.2476357998769628e-11,0.00029516183582241595,13477.165868782033,29.44412758615597,0.0002854666381200966,0.0002788706237416182,,0,,,,,
ExtraGrad,1,10000,10000,3440,9.69519770231933e-06,0.0001,1.6128360566589956e-18,2.2461219181295487e-11,0.00029507954844446043,13482.059848282033,29.435640149336006,0.0002853843507421411,0.0002787873226436479,,0,,,,,
ExtraGrad,1,10000,10000,3441,9.69519770231933e-06,0.0001,1.6073986218911395e-18,2.2446095553226593e-11,0.0002949973085734279,13484.935087157033,29.427157612562894,0.00028530211087110855,0.00027870406968584353,,0,,,,,
ExtraGrad,1,10000,10000,3442,9.69519770231933e-06,0.0001,1.6019670795281576e-18,2.243098694376329e-11,0.0002949151161681655,13488.11236832303,29.41867997159197,0.00028521991846584615,0.0002786208649152317,,0,,,,,
ExtraGrad,1,10000,10000,3443,9.69519770231933e-06,0.0001,1.6150760821994315e-18,2.241589104120118e-11,0.0002948329711874583,13490.880567823033,29.410207222172165,0.0002851377734851389,0.0002785377086618551,,0,,,,,
ExtraGrad,1,10000,10000,3444,9.69519770231933e-06,0.0001,1.6018313349015844e-18,2.2400809138949702e-11,0.0002947508735902407,13497.699241531032,29.401739360067822,0.00028505567588792136,0.00027845460053845607,,0,,,,,
ExtraGrad,1,10000,10000,3445,9.69519770231933e-06,0.0001,1.597241591133968e-18,2.238574113703384e-11,0.0002946688233354636,13501.967135323031,29.393276381044974,0.00028497362563314425,0.00027837154060881473,,0,,,,,
ExtraGrad,1,10000,10000,3446,9.69519770231933e-06,0.0001,1.6072727998857725e-18,2.2370687961360163e-11,0.0002945868203821345,13506.74887878103,29.384818280875496,0.00028489162267981516,0.0002782885287994327,,0,,,,,
ExtraGrad,1,10000,10000,3447,9.69519770231933e-06,0.0001,1.6328477108648292e-18,2.2355648954223886e-11,0.00029450486468928785,13511.479878573029,29.376365055334045,0.0002848096669869685,0.00027820556513816284,,0,,,,,
ExtraGrad,1,10000,10000,3448,9.69519770231933e-06,0.0001,1.6159679620574534e-18,2.2340622560244157e-11,0.00029442295621600776,13516.23709157303,29.3679167002004,0.0002847277585136884,0.00027812264957490873,,0,,,,,
ExtraGrad,1,10000,10000,3449,9.69519770231933e-06,0.0001,1.6244245841671468e-18,2.232561084426134e-11,0.00029434109492148825,13519.234078615029,29.359473211265676,0.0002846458972191689,0.00027803978185537016,,0,,,,,
ExtraGrad,1,10000,10000,3450,9.69519770231933e-06,0.0001,1.6286793140943382e-18,2.2310612688283142e-11,0.000294259280764909,13522.701264240031,29.351034584319503,0.00028456408306258964,0.00027795696214652716,,0,,,,,
ExtraGrad,1,10000,10000,3451,9.69519770231933e-06,0.0001,1.6231574652819154e-18,2.229562879385529e-11,0.00029417751370547937,13525.719428073035,29.342600815154583,0.00028448231600316,0.0002778741904658761,,0,,,,,
ExtraGrad,1,10000,10000,3452,9.69519770231933e-06,0.0001,1.609670782577823e-18,2.228065872329055e-11,0.0002940957937025233,13528.489294614037,29.33417189957543,0.00028440059600020397,0.00027779146654241906,,0,,,,,
ExtraGrad,1,10000,10000,3453,9.69519770231933e-06,0.0001,1.6596230211240533e-18,2.2265702009995103e-11,0.0002940141207154519,13534.444210781034,29.325747833395543,0.00028431892301313254,0.00027770879019792694,,0,,,,,
ExtraGrad,1,10000,10000,3454,9.69519770231933e-06,0.0001,1.6123897344112102e-18,2.225075979653076e-11,0.0002939324947036131,13538.922057281035,29.317328612421917,0.00028423729700129374,0.000277626161764529,,0,,,,,
ExtraGrad,1,10000,10000,3455,9.69519770231933e-06,0.0001,1.6017617124480514e-18,2.2235831352517736e-11,0.0002938509156263746,13542.111654573035,29.308914232463582,0.00028415571792405524,0.0002775435812932511,,0,,,,,
ExtraGrad,1,10000,10000,3456,9.69519770231933e-06,0.0001,1.6076403463625944e-18,2.2220916101339187e-11,0.00029376938344320507,13546.920780365037,29.300504689339977,0.0002840741857408857,0.00027746104855834274,,0,,,,,
ExtraGrad,1,10000,10000,3457,9.69519770231933e-06,0.0001,1.6340855398841402e-18,2.2206014868961282e-11,0.00029368789811366384,13551.718772573038,29.292099978879897,0.0002839927004113445,0.00027737856336886165,,0,,,,,
ExtraGrad,1,10000,10000,3458,9.69519770231933e-06,0.0001,1.630202718812965e-18,2.219112742702731e-11,0.0002936064595973158,13556.519021614038,29.28370009691271,0.00028391126189499644,0.0002772961258230892,,0,,,,,
ExtraGrad,1,10000,10000,3459,9.69519770231933e-06,0.0001,1.6079722018970854e-18,2.217625412064483e-11,0.00029352506785375164,13561.045081864037,29.275305039270442,0.0002838298701514323,0.00027721373595045065,,0,,,,,
ExtraGrad,1,10000,10000,3460,9.69519770231933e-06,0.0001,1.5933334366281658e-18,2.2161394726253922e-11,0.00029344372284263265,13565.333233947034,29.266914801792403,0.0002837485251403133,0.0002771313936277375,,0,,,,,
ExtraGrad,1,10000,10000,3461,9.69519770231933e-06,0.0001,1.6196650017052025e-18,2.21465478798019e-11,0.0002933624245236733,13568.640735572035,29.25852938032339,0.00028366722682135394,0.00027704909879074774,,0,,,,,
ExtraGrad,1,10000,10000,3462,9.69519770231933e-06,0.0001,1.6203090531610955e-18,2.213171504287513e-11,0.00029328117285665694,13574.544957447035,29.250148770715303,0.0002835859751543376,0.0002769668513214786,,0,,,,,
ExtraGrad,1,10000,10000,3463,9.69519770231933e-06,0.0001,1.6074651959107403e-18,2.2116896616415544e-11,0.0002931999678013432,13577.562312822034,29.241772968817596,0.00028350477009902384,0.0002768846514175325,,0,,,,,
ExtraGrad,1,10000,10000,3464,9.69519770231933e-06,0.0001,1.6376330312215451e-18,2.2102092437464308e-11,0.0002931188093175797,13580.344060072033,29.233401970488792,0.0002834236116152603,0.0002768024988956021,,0,,,,,
ExtraGrad,1,10000,10000,3465,9.69519770231933e-06,0.0001,1.597115165422477e-18,2.2087300735253272e-11,0.0002930376973652961,13585.360831906031,29.225035771595895,0.00028334249966297675,0.00027672039359197715,,0,,,,,
ExtraGrad,1,10000,10000,3466,9.69519770231933e-06,0.0001,1.6174816572986621e-18,2.20725216544558e-11,0.00029295663190442937,13588.141877947031,29.216674368006636,0.00028326143420211,0.0002766383355984446,,0,,,,,
ExtraGrad,1,10000,10000,3467,9.69519770231933e-06,0.0001,1.6269923994418407e-18,2.2057758285697593e-11,0.0002928756128950224,13592.69844298803,29.208317755599694,0.00028318041519270304,0.00027655632466927466,,0,,,,,
ExtraGrad,1,10000,10000,3468,9.69519770231933e-06,0.0001,1.6159932572757765e-18,2.2043007933842525e-11,0.00029279464029703423,13595.63638340503,29.199965930245085,0.0002830994425947149,0.00027647436120666687,,0,,,,,
ExtraGrad,1,10000,10000,3469,9.69519770231933e-06,0.0001,1.6191321935490452e-18,2.2028270749935786e-11,0.000292713714070581,13598.680912697027,29.191618887829037,0.00028301851636826163,0.00027639244479046117,,0,,,,,
ExtraGrad,1,10000,10000,3470,9.69519770231933e-06,0.0001,1.6342057351593322e-18,2.2013546758801742e-11,0.0002926328341757806,13601.434512364029,29.18327662423796,0.00028293763647346126,0.00027631057553001757,,0,,,,,
ExtraGrad,1,10000,10000,3471,9.69519770231933e-06,0.0001,1.6249309562915784e-18,2.199883692674324e-11,0.00029255200057278586,13606.39263932203,29.17493913536185,0.0002828568028704665,0.00027622875342209413,,0,,,,,
ExtraGrad,1,10000,10000,3472,9.69519770231933e-06,0.0001,1.6090910975932462e-18,2.1984141537727127e-11,0.00029247121322178234,13611.161242906031,29.166606417094105,0.000282776015519463,0.00027614697846999384,,0,,,,,
ExtraGrad,1,10000,10000,3473,9.69519770231933e-06,0.0001,1.6002492419680627e-18,2.196945738724513e-11,0.0002923904720830222,13615.741772698033,29.158278465334977,0.00028269527438070285,0.00027606525056161413,,0,,,,,
ExtraGrad,1,10000,10000,3474,9.69519770231933e-06,0.0001,1.6039033576890896e-18,2.1954788854592525e-11,0.00029230977711688634,13620.473292448036,29.149955275997993,0.000282614579414567,0.00027598356937210447,,0,,,,,
ExtraGrad,1,10000,10000,3475,9.69519770231933e-06,0.0001,1.6313444375110979e-18,2.194013355665855e-11,0.0002922291282836599,13625.982221031036,29.141636844986824,0.00028253393058134057,0.00027590193534364043,,0,,,,,
ExtraGrad,1,10000,10000,3476,9.69519770231933e-06,0.0001,1.5919134807415945e-18,2.192549190832096e-11,0.0002921485255437134,13630.235886322034,29.133323168213916,0.00028245332784139406,0.00027582034829967016,,0,,,,,
ExtraGrad,1,10000,10000,3477,9.69519770231933e-06,0.0001,1.6141256720004224e-18,2.1910862450620964e-11,0.0002920679688575404,13634.827934489034,29.12501424160443,0.00028237277115522103,0.0002757388079337589,,0,,,,,
ExtraGrad,1,10000,10000,3478,9.69519770231933e-06,0.0001,1.6146877274743224e-18,2.1896246876672158e-11,0.00029198745818562747,13637.978988531033,29.116710061082802,0.0002822922604833081,0.00027565731438420195,,0,,,,,
ExtraGrad,1,10000,10000,3479,9.69519770231933e-06,0.0001,1.6151820799616013e-18,2.1881645149537898e-11,0.0002919069934884836,13640.768806489034,29.10841062257578,0.00028221179578616427,0.0002755758676891097,,0,,,,,
ExtraGrad,1,10000,10000,3480,9.69519770231933e-06,0.0001,1.5976547612551495e-18,2.1867057391032692e-11,0.00029182657472668125,13645.427408030033,29.10011592201664,0.0002821313770243619,0.00027549446774575667,,0,,,,,
ExtraGrad,1,10000,10000,3481,9.69519770231933e-06,0.0001,1.638628094519975e-18,2.185248166578796e-11,0.0002917462018608611,13648.189289780034,29.091825955345726,0.00028205100415854174,0.00027541311443425164,,0,,,,,
ExtraGrad,1,10000,10000,3482,9.69519770231933e-06,0.0001,1.6628187494430721e-18,2.1837919345409e-11,0.0002916658748517159,13653.254486614032,29.083540718508733,0.00028197067714939654,0.000275331807690534,,0,,,,,
ExtraGrad,1,10000,10000,3483,9.69519770231933e-06,0.0001,1.6413667272082504e-18,2.182337165145335e-11,0.00029158559365992457,13657.095719572035,29.07526020744993,0.0002818903959576052,0.0002752505476759741,,0,,,,,
ExtraGrad,1,10000,10000,3484,9.69519770231933e-06,0.0001,1.6049075870863971e-18,2.180883750502649e-11,0.0002915053582462503,13661.802067572035,29.06698441812228,0.0002818101605439309,0.00027516933421572543,,0,,,,,
ExtraGrad,1,10000,10000,3485,9.69519770231933e-06,0.0001,1.6223587608287742e-18,2.17943160987427e-11,0.0002914251685714959,13664.542233572034,29.058713346482847,0.00028172997086917654,0.0002750881672872594,,0,,,,,
ExtraGrad,1,10000,10000,3486,9.69519770231933e-06,0.0001,1.6118618799440865e-18,2.1779807206147393e-11,0.00029134502459651204,13669.001726780034,29.050446988493604,0.0002816498268941927,0.00027500704684055326,,0,,,,,
ExtraGrad,1,10000,10000,3487,9.69519770231933e-06,0.0001,1.601699416408776e-18,2.1765312602369056e-11,0.0002912649262822063,13671.903349947033,29.04218534012241,0.0002815697285798869,0.0002749259727935789,,0,,,,,
ExtraGrad,1,10000,10000,3488,9.69519770231933e-06,0.0001,1.6133155341186017e-18,2.1750831189084018e-11,0.00029118487358947045,13676.857841489034,29.0339283973355,0.0002814896758871511,0.0002748449453136632,,0,,,,,
ExtraGrad,1,10000,10000,3489,9.69519770231933e-06,0.0001,1.6332056822826249e-18,2.173636387684037e-11,0.00029110486647934903,13679.700926114036,29.02567615611485,0.0002814096687770297,0.0002747639639901845,,0,,,,,
ExtraGrad,1,10000,10000,3490,9.69519770231933e-06,0.0001,1.6302913947395704e-18,2.1721907987488686e-11,0.00029102490491282433,13684.484337405034,29.017428612436028,0.000281329707210505,0.00027468302914946356,,0,,,,,
ExtraGrad,1,10000,10000,3491,9.69519770231933e-06,0.0001,1.618739699713327e-18,2.1707466247197804e-11,0.00029094498885100917,13687.307761863036,29.00918576228806,0.0002812497911486898,0.0002746021404563233,,0,,,,,
ExtraGrad,1,10000,10000,3492,9.69519770231933e-06,0.0001,1.6114989304558116e-18,2.1693038932958925e-11,0.0002908651182550752,13690.053334363036,29.000947601666034,0.0002811699205527558,0.0002745212978213288,,0,,,,,
ExtraGrad,1,10000,10000,3493,9.69519770231933e-06,0.0001,1.620400179058422e-18,2.1678623928346588e-11,0.00029078529308610655,13692.839387446036,28.992714126556027,0.0002810900953837872,0.0002744405016576458,,0,,,,,
ExtraGrad,1,10000,10000,3494,9.69519770231933e-06,0.0001,1.6134944203707092e-18,2.1664221673249687e-11,0.0002907055133052806,13697.774946071035,28.98448533295372,0.00028101031560296124,0.00027435975175790295,,0,,,,,
ExtraGrad,1,10000,10000,3495,9.69519770231933e-06,0.0001,1.6351691746776943e-18,2.164983219382884e-11,0.00029062577887386913,13700.535323071037,28.976261216864536,0.0002809305811715498,0.00027427904790966457,,0,,,,,
ExtraGrad,1,10000,10000,3496,9.69519770231933e-06,0.0001,1.6032031650969777e-18,2.163545759889558e-11,0.00029054608975316766,13703.247555363037,28.968041774296346,0.0002808508920508483,0.0002741983901436929,,0,,,,,
ExtraGrad,1,10000,10000,3497,9.69519770231933e-06,0.0001,1.6191999504390589e-18,2.1621096196375293e-11,0.0002904664459044806,13707.907687905039,28.95982700125794,0.00028077124820216127,0.0002741177785414254,,0,,,,,
ExtraGrad,1,10000,10000,3498,9.69519770231933e-06,0.0001,1.6135531804170797e-18,2.160674625773064e-11,0.0002903868472892096,13710.647225655039,28.95161689376813,0.00028069164958689026,0.00027403721288064506,,0,,,,,
ExtraGrad,1,10000,10000,3499,9.69519770231933e-06,0.0001,1.6167192971567216e-18,2.159241041675096e-11,0.00029030729386879053,13713.35030965504,28.943411447849265,0.0002806120961664712,0.0002739566931550785,,0,,,,,
ExtraGrad,1,10000,10000,3500,9.69519770231933e-06,0.0001,1.6368063270645499e-18,2.1578088065454847e-11,0.000290227785604652,13716.09381490504,28.935210659522948,0.00028053258790233267,0.0002738762195015518,,0,,,,,
ExtraGrad,1,10000,10000,3501,9.69519770231933e-06,0.0001,1.6238774830334474e-18,2.156377878418277e-11,0.0002901483224583386,13719.359713405038,28.927014524822734,0.00028045312475601927,0.00027379579163258746,,0,,,,,
ExtraGrad,1,10000,10000,3502,9.69519770231933e-06,0.0001,1.6404155722748097e-18,2.1549482287808654e-11,0.00029006890439140935,13725.454851322038,28.918823039783675,0.00028037370668909,0.0002737154096097676,,0,,,,,
ExtraGrad,1,10000,10000,3503,9.69519770231933e-06,0.0001,1.6247801978500942e-18,2.1535198357912363e-11,0.0002899895313654873,13733.122052822038,28.910636200447428,0.00028029433366316795,0.0002736350733236413,,0,,,,,
ExtraGrad,1,10000,10000,3504,9.69519770231933e-06,0.0001,1.6452560460024047e-18,2.1520928375568177e-11,0.00028991020334225866,13738.834309822038,28.902454002862157,0.0002802150056399393,0.00027355478266785687,,0,,,,,
ExtraGrad,1,10000,10000,3505,9.69519770231933e-06,0.0001,1.6114949004650183e-18,2.1506671781817665e-11,0.00028983092028330023,13742.115121989036,28.894276443064747,0.0002801357225809809,0.00027347453813080137,,0,,,,,
ExtraGrad,1,10000,10000,3506,9.69519770231933e-06,0.0001,1.6282164976820682e-18,2.1492427880653106e-11,0.0002897516821503997,13744.891807406037,28.88610351711383,0.00028005648444808033,0.0002733943390963796,,0,,,,,
ExtraGrad,1,10000,10000,3507,9.69519770231933e-06,0.0001,1.6186957510806413e-18,2.1478196347212764e-11,0.00028967248890530495,13751.084145823037,28.877935221063943,0.0002799772912029856,0.00027331418581246245,,0,,,,,
ExtraGrad,1,10000,10000,3508,9.69519770231933e-06,0.0001,1.652989198707595e-18,2.1463978754554883e-11,0.0002895933405098237,13754.041931990037,28.869771550975784,0.00027989814280750437,0.0002732340781837379,,0,,,,,
ExtraGrad,1,10000,10000,3509,9.69519770231933e-06,0.0001,1.62069126254947e-18,2.1449774496160418e-11,0.0002895142369258121,13756.80965236504,28.861612502915037,0.0002798190392234927,0.00027315401615377174,,0,,,,,
ExtraGrad,1,10000,10000,3510,9.69519770231933e-06,0.0001,1.6223491277746587e-18,2.1435582612612438e-11,0.0002894351781152123,13759.59504224004,28.85345807295629,0.00027973998041289295,0.00027307399953542815,,0,,,,,
ExtraGrad,1,10000,10000,3511,9.69519770231933e-06,0.0001,1.6138547412843447e-18,2.1421402782452647e-11,0.0002893561640399879,13764.193046615039,28.84530825717631,0.00027966096633766856,0.00027299402836558184,,0,,,,,
ExtraGrad,1,10000,10000,3512,9.69519770231933e-06,0.0001,1.6295842826670785e-18,2.140723722430169e-11,0.0002892771946620851,13769.60774419804,28.837163051650084,0.00027958199695976576,0.00027291410281443467,,0,,,,,
