algo,m,n,iter,opt,eta,rho,row_resid,col_resid,cost,time,rel_err,abs_err,rel_conv,grad_norm,cg_iter,cg_time,kkt_err,Delta_p,Delta_d,Delta_c,newton_iter
our,5000,5000,164,5.813596238851425e-05,0.0001,0.0,1.9750572751430775e-18,1.906092302344343e-11,5.841923730537736e-05,1491.0926219199994,0.004872627978015119,2.8327491686310917e-07,3.118238510863151e-05,,[710],[8.694983458000024],2.2913644091645455e-10,1.8754078304224995e-11,7.010901167494201e-22,2.2913644091645455e-10,1
our,5000,5000,165,5.813596238851425e-05,0.0001,0.0,1.9799449645704442e-18,1.8917608670074438e-11,5.841743457254819e-05,1496.8173560029995,0.004841619067951429,2.814721840339377e-07,3.08585478401223e-05,,[354],[4.444462749999957],2.2772111587156156e-10,1.8613071040206577e-11,7.033367871242023e-22,2.2772111587156156e-10,1
our,5000,5000,166,5.813596238851425e-05,0.0001,0.0,1.935655903606987e-18,1.8639201085852246e-11,5.841565580474069e-05,1505.5113729189995,0.004811022381590371,2.7969341622643805e-07,3.0449262630501828e-05,,[644],[7.412358792000077],2.2632298916135017e-10,1.8339145290201114e-11,6.033961537583395e-22,2.2632298916135017e-10,1
our,5000,5000,167,5.813596238851425e-05,0.0001,0.0,2.0163385730825355e-18,1.867325450778853e-11,5.841389982952423e-05,1516.6431622939995,0.004780817751885927,2.7793744100998154e-07,3.0060010321993274e-05,,[812],[9.794449958000087],2.2494172774645577e-10,1.8372650516612994e-11,7.777580278758118e-22,2.2494172774645577e-10,1
our,5000,5000,168,5.813596238851425e-05,0.0001,0.0,2.002191029250164e-18,1.837731870798817e-11,5.841216299479966e-05,1523.5182940019995,0.004750942358872488,2.7620060628541016e-07,2.973324379368907e-05,,[500],[5.607349458999806],2.2357718584387815e-10,1.8081478722064886e-11,8.269423549208991e-22,2.2357718584387815e-10,1
our,5000,5000,169,5.813596238851425e-05,0.0001,0.0,2.0126639172370544e-18,1.8464394999206146e-11,5.841044781301799e-05,1534.2004219599996,0.004721439419363055,2.744854245037391e-07,2.936343551982056e-05,,[794],[9.367977041999893],2.2222870140277723e-10,1.8167153250099805e-11,8.58327365403176e-22,2.2222870140277723e-10,1
our,5000,5000,170,5.813596238851425e-05,0.0001,0.0,1.9341355228943497e-18,1.820142123610435e-11,5.8408751136907157e-05,1540.1251145429997,0.004692254796951652,2.7278874839290683e-07,2.9047476510771486e-05,,[360],[4.616869374999851],2.2089629469934166e-10,1.79084128659588e-11,5.882879954183049e-22,2.2089629469934166e-10,1
our,5000,5000,171,5.813596238851425e-05,0.0001,0.0,2.007664175859036e-18,1.81583082625569e-11,5.840707621837032e-05,1549.7074277929999,0.00466344442780965,2.7111382985606816e-07,2.867581491192553e-05,,[723],[8.27249474999985],2.1957959140720097e-10,1.7865993929538862e-11,7.100076078071375e-22,2.1957959140720097e-10,1
our,5000,5000,172,5.813596238851425e-05,0.0001,0.0,1.980054226251362e-18,1.798889921483912e-11,5.84054213270861e-05,1554.9558862929998,0.0046349785485805955,2.694589385718519e-07,2.833374637739128e-05,,[338],[3.9442122909999853],2.1827810563403834e-10,1.7699312046272462e-11,8.47017603944877e-22,2.1827810563403834e-10,1
our,5000,5000,173,5.813596238851425e-05,0.0001,0.0,2.001858520314541e-18,1.785751255145449e-11,5.840378280010291e-05,1563.9152790849998,0.004606794152625495,2.6782041158866316e-07,2.805436457709196e-05,,[665],[7.663876916999925],2.1699175561264388e-10,1.7570040459045775e-11,7.712537283827181e-22,2.1699175561264388e-10,1
our,5000,5000,174,5.813596238851425e-05,0.0001,0.0,1.9531991545473957e-18,1.741520104316735e-11,5.840216527530598e-05,1573.8096293769997,0.004578971016472319,2.662028867917316e-07,2.7695548462465048e-05,,[725],[8.643184334000125],2.157201891491942e-10,1.7134849327374212e-11,8.101624091340374e-22,2.157201891491942e-10,1
our,5000,5000,175,5.813596238851425e-05,0.0001,0.0,1.992654275673946e-18,1.7360534299749833e-11,5.84005658650262e-05,1578.9943724179998,0.004551459469160289,2.6460347651194956e-07,2.738614693894478e-05,,[362],[3.8754017080000267],2.1446298195752643e-10,1.7081062614871984e-11,6.446764901537547e-22,2.1446298195752643e-10,1
our,5000,5000,176,5.813596238851425e-05,0.0001,0.0,1.922642904452382e-18,1.742283177652309e-11,5.839898680659712e-05,1588.91934471,0.004524297995191305,2.6302441808287214e-07,2.703840974292777e-05,,[726],[8.628482542000029],2.1322050176920273e-10,1.7142357220391575e-11,7.54776973751463e-22,2.1322050176920273e-10,1
our,5000,5000,177,5.813596238851425e-05,0.0001,0.0,2.0107196834428663e-18,1.7233279509469872e-11,5.8397423309076285e-05,1598.461985627,0.004497404185291198,2.6146092056203565e-07,2.677268230721876e-05,,[701],[8.25979954200011],2.1199198599567385e-10,1.6955856385427434e-11,7.3209362835705235e-22,2.1199198599567385e-10,1
our,5000,5000,178,5.813596238851425e-05,0.0001,0.0,1.9594674077189338e-18,1.7156208419325606e-11,5.8395878993505456e-05,1608.152079877,0.0044708403252056205,2.5991660499120677e-07,2.6444926562176878e-05,,[677],[8.341561917000035],2.1077733905299588e-10,1.6880025993699824e-11,7.684266574090404e-22,2.1077733905299588e-10,1
our,5000,5000,179,5.813596238851425e-05,0.0001,0.0,1.9642969886043703e-18,1.7031982865291375e-11,5.8394351151105145e-05,1617.939359627,0.004444559821064299,2.583887625908957e-07,2.6163531171111717e-05,,[738],[8.493921709000006],2.0957638720373322e-10,1.675780023554119e-11,6.455580944552611e-22,2.0957638720373322e-10,1
our,5000,5000,180,5.813596238851425e-05,0.0001,0.0,1.941887843992765e-18,1.6890080269565538e-11,5.8392839308982685e-05,1625.2082667930001,0.004418554538613539,2.5687692046843564e-07,2.589021185538886e-05,,[517],[5.9773132919999625],2.0838873683409195e-10,1.661818200254471e-11,7.608846019040347e-22,2.0838873683409195e-10,1
our,5000,5000,181,5.813596238851425e-05,0.0001,0.0,1.9841966075086204e-18,1.684057542463328e-11,5.839134623578772e-05,1633.041161918,0.004392872101553511,2.553838472734685e-07,2.5569457019663628e-05,,[551],[6.571460957999989],2.0721401518874186e-10,1.6569474091749614e-11,6.4264820143205265e-22,2.0721401518874186e-10,1
our,5000,5000,182,5.813596238851425e-05,0.0001,0.0,1.9629241974010277e-18,1.6609653377618417e-11,5.8389868207670985e-05,1643.3519997929998,0.004367448455741031,2.5390581915673524e-07,2.5312451450680307e-05,,[731],[8.985533167000085],2.0605243357423607e-10,1.6342269451839878e-11,7.941756813328907e-22,2.0605243357423607e-10,1
our,5000,5000,183,5.813596238851425e-05,0.0001,0.0,1.970005650966234e-18,1.679089890008565e-11,5.8388406345244085e-05,1648.5981220009996,0.004342302876880037,2.5244395672983504e-07,2.5036234397736686e-05,,[322],[3.9576887499999884],2.049034644410376e-10,1.6520597265055432e-11,7.175523188153961e-22,2.049034644410376e-10,1
our,5000,5000,184,5.813596238851425e-05,0.0001,0.0,2.0170324449317164e-18,1.6571500550704453e-11,5.838696191455179e-05,1655.3890083759995,0.004317457142278736,2.509995260375388e-07,2.473831335206328e-05,,[442],[5.50471616699997],2.037670259421571e-10,1.6304730813097567e-11,7.289416952978464e-22,2.037670259421571e-10,1
our,5000,5000,185,5.813596238851425e-05,0.0001,0.0,1.9858220750053543e-18,1.638946252013976e-11,5.838553123741822e-05,1665.7520229589995,0.004292847983424446,2.495688489039728e-07,2.450336661907068e-05,,[751],[9.074765832999901],2.0264276465390678e-10,1.6125623249662247e-11,7.4797592009208065e-22,2.0264276465390678e-10,1
our,5000,5000,186,5.813596238851425e-05,0.0001,0.0,1.9773566041260284e-18,1.613936899039045e-11,5.8384116116653675e-05,1672.8898463339997,0.004268506410559607,2.481537281394253e-07,2.4237524855140464e-05,,[492],[5.850166916000035],2.0153073456861277e-10,1.5879555751538994e-11,7.196599459529879e-22,2.0153073456861277e-10,1
our,5000,5000,187,5.813596238851425e-05,0.0001,0.0,1.993136510089009e-18,1.6031990804182223e-11,5.838271764539018e-05,1683.4196653339995,0.004244451226710599,2.4675525687593055e-07,2.3952940568639552e-05,,[751],[9.211750417000076],2.0043044727132086e-10,1.57739061505287e-11,7.948752653519119e-22,2.0043044727132086e-10,1
our,5000,5000,188,5.813596238851425e-05,0.0001,0.0,1.940575736244124e-18,1.600853589742974e-11,5.838133434648833e-05,1688.9568934179995,0.004220657023518333,2.453719579740803e-07,2.369363670688036e-05,,[349],[4.223662874999945],1.9934195427940107e-10,1.575082882330203e-11,8.199405225756255e-22,1.9934195427940107e-10,1
our,5000,5000,189,5.813596238851425e-05,0.0001,0.0,1.9985519277150188e-18,1.5877560712919144e-11,5.8379965871413284e-05,1699.6767965849997,0.004197117805815171,2.4400348289903425e-07,2.3440284302586636e-05,,[795],[9.436588040999823],1.9826480175462405e-10,1.5621962090919714e-11,7.035915971958415e-22,1.9826480175462405e-10,1
our,5000,5000,190,5.813596238851425e-05,0.0001,0.0,2.005719618670721e-18,1.5849087375494524e-11,5.837860952602622e-05,1704.7577098349996,0.004173787231565776,2.4264713751196896e-07,2.323306234972383e-05,,[351],[3.737342500000068],1.97199011417185e-10,1.5593947120239273e-11,8.110461385491454e-22,1.97199011417185e-10,1
our,5000,5000,191,5.813596238851425e-05,0.0001,0.0,1.9674614318518345e-18,1.5902828566405797e-11,5.837726910963632e-05,1715.3273697929997,0.004150730652903869,2.4130672112207253e-07,2.2960745395945787e-05,,[788],[9.26569941699995],1.9614436846254696e-10,1.5646823179875665e-11,5.986942290505663e-22,1.9614436846254696e-10,1
our,5000,5000,192,5.813596238851425e-05,0.0001,0.0,1.9918765601657276e-18,1.5703029062845133e-11,5.837594331251614e-05,1720.1506935839998,0.004127925541132947,2.3998092400189235e-07,2.271084516972266e-05,,[307],[3.531330999999909],1.9510073559497382e-10,1.5450240069482042e-11,7.549691651457271e-22,1.9510073559497382e-10,1
our,5000,5000,193,5.813596238851425e-05,0.0001,0.0,1.9699105698127893e-18,1.5739815602767248e-11,5.8374630407633966e-05,1726.4479021259997,0.004105342189482173,2.386680191197163e-07,2.249051248983474e-05,,[400],[5.020053332999851],1.9406773357723813e-10,1.548643441586245e-11,7.1358156679519e-22,1.9406773357723813e-10,1
our,5000,5000,194,5.813596238851425e-05,0.0001,0.0,1.961641640688078e-18,1.5617457200264888e-11,5.8373333228905114e-05,1737.0935471679998,0.0040830293442903525,2.3737084039086393e-07,2.222161784655609e-05,,[786],[9.379110166999908],1.9304544670067754e-10,1.5366045751636336e-11,7.693167400807153e-22,1.9304544670067754e-10,1
our,5000,5000,195,5.813596238851425e-05,0.0001,0.0,1.9578843580941237e-18,1.542760193112192e-11,5.837204689005981e-05,1744.3368277089999,0.004060902956552818,2.3608450154556095e-07,2.2036412418984628e-05,,[498],[5.961570917000017],1.920335340022755e-10,1.517924679234157e-11,7.149452181476496e-22,1.920335340022755e-10,1
our,5000,5000,196,5.813596238851425e-05,0.0001,0.0,2.017505654525418e-18,1.542155903680536e-11,5.837077456790916e-05,1754.8338973759999,0.004039017670778266,2.3481217939490972e-07,2.1796771201934598e-05,,[767],[9.215739499999927],1.910318698875008e-10,1.517330117716556e-11,5.897309315317106e-22,1.910318698875008e-10,1
our,5000,5000,197,5.813596238851425e-05,0.0001,0.0,1.972934288522891e-18,1.5268564153669117e-11,5.836951432141207e-05,1760.7324301669998,0.0040173400990083374,2.335519328978188e-07,2.159036789249264e-05,,[352],[4.605585708000035],1.9004040686594342e-10,1.5022769221553867e-11,6.902724357018033e-22,1.9004040686594342e-10,1
our,5000,5000,198,5.813596238851425e-05,0.0001,0.0,1.9301454277838178e-18,1.523208943708269e-11,5.836826749495401e-05,1766.8992425839997,0.003995893366094111,2.3230510643976085e-07,2.13609188384249e-05,,[405],[4.894825166999908],1.8905866135589357e-10,1.498688167874469e-11,7.131186266078403e-22,1.8905866135589357e-10,1
our,5000,5000,199,5.813596238851425e-05,0.0001,0.0,1.9406688154561976e-18,1.522956675275807e-11,5.836703270899422e-05,1779.0632790419995,0.003974653742476257,2.310703204799671e-07,2.1155090133530037e-05,,[899],[10.831327916999953],1.8808681395996255e-10,1.4984399604854432e-11,7.178557042588564e-22,1.8808681395996255e-10,1
our,5000,5000,200,5.813596238851425e-05,0.0001,0.0,1.9767974234743267e-18,1.502673583575936e-11,5.836581127015926e-05,1785.0898697089995,0.0039536437035128805,2.29848881645011e-07,2.0926861933275424e-05,,[405],[4.722784749999846],1.871246060440141e-10,1.4784833881031238e-11,7.655808070264942e-22,1.871246060440141e-10,1
our,5000,5000,201,5.813596238851425e-05,0.0001,0.0,1.992133815912748e-18,1.4983119991395274e-11,5.8364602663313716e-05,1791.1714551249995,0.003932854388330172,2.2864027479946612e-07,2.0707445321895418e-05,,[392],[4.781834666999885],1.8617220503761872e-10,1.4741920169061315e-11,7.214767245179425e-22,1.8617220503761872e-10,1
our,5000,5000,202,5.813596238851425e-05,0.0001,0.0,1.9862195309291156e-18,1.490109660973872e-11,5.8363406826336274e-05,1802.1033823749995,0.003912284728375972,2.2744443782202417e-07,2.0489079388415272e-05,,[809],[9.666561959000092],1.8522942224264783e-10,1.4661217208324713e-11,7.295899708433518e-22,1.8522942224264783e-10,1
our,5000,5000,203,5.813596238851425e-05,0.0001,0.0,1.952521819079068e-18,1.473550123562133e-11,5.836221836981508e-05,1808.2481641669995,0.0038918420200699734,2.262559813008273e-07,2.0363042286636915e-05,,[402],[4.830371540999977],1.8429580232784993e-10,1.4498287605744854e-11,6.941765008718997e-22,1.8429580232784993e-10,1
our,5000,5000,204,5.813596238851425e-05,0.0001,0.0,2.0299544585191724e-18,1.4666290797552738e-11,5.836104657309393e-05,1814.9791885419993,0.0038716858779334743,2.2508418457968223e-07,2.0078001725704062e-05,,[466],[5.447758082999826],1.8337163605590187e-10,1.4430191324499099e-11,6.5245281523989075e-22,1.8337163605590187e-10,1
our,5000,5000,205,5.813596238851425e-05,0.0001,0.0,1.9892820148798655e-18,1.4647793837277575e-11,5.8359883742308196e-05,1825.7359877089993,0.003851683959362576,2.2392135379394637e-07,1.9924776096663722e-05,,[803],[9.480985334000025],1.8245628290223787e-10,1.4411992130212237e-11,7.105495812691626e-22,1.8245628290223787e-10,1
our,5000,5000,206,5.813596238851425e-05,0.0001,0.0,1.9750319111575994e-18,1.4623315809628743e-11,5.835873136799735e-05,1831.9061557499992,0.0038318619032118154,2.2276897948310273e-07,1.974600079623222e-05,,[402],[4.895719792000136],1.8154982265078672e-10,1.4387908152395708e-11,7.153122329095483e-22,1.8154982265078672e-10,1
our,5000,5000,207,5.813596238851425e-05,0.0001,0.0,1.973569453038585e-18,1.4421390712094693e-11,5.835759259731462e-05,1839.1637938749993,0.0038122738438429566,2.2163020880037077e-07,1.951328714723293e-05,,[467],[5.928135249999968],1.8065225923784822e-10,1.4189233666061324e-11,7.683017343640183e-22,1.8065225923784822e-10,1
our,5000,5000,208,5.813596238851425e-05,0.0001,0.0,1.999306101210135e-18,1.451158968447283e-11,5.8356463982315135e-05,1849.8774766669994,0.003792860472960014,2.2050159380088575e-07,1.933964286828642e-05,,[792],[9.215460415999814],1.79763115384918e-10,1.4277980606010649e-11,5.8353337484138915e-22,1.79763115384918e-10,1
our,5000,5000,209,5.813596238851425e-05,0.0001,0.0,2.0206752253725265e-18,1.4383870308867515e-11,5.8355346596430565e-05,1855.6940157919996,0.0037736402547222337,2.1938420791631512e-07,1.9147594085022938e-05,,[373],[4.478307624999843],1.788824402561269e-10,1.4152317270183583e-11,6.792134472823158e-22,1.788824402561269e-10,1
our,5000,5000,210,5.813596238851425e-05,0.0001,0.0,1.965468820630752e-18,1.4059728106305219e-11,5.835423972990978e-05,1866.4873817919997,0.0037546009806600777,2.18277341395533e-07,1.896769679797977e-05,,[807],[9.331961874999934],1.7801047712985753e-10,1.383339314247578e-11,8.36233970386437e-22,1.7801047712985753e-10,1
our,5000,5000,211,5.813596238851425e-05,0.0001,0.0,1.9867202736375415e-18,1.4253270495646917e-11,5.835314327592931e-05,1871.5636592919996,0.003735740813296803,2.1718088741506057e-07,1.8789619838204044e-05,,[321],[3.7790515000001506],1.77146691190572e-10,1.4023819866325237e-11,5.816222150870874e-22,1.77146691190572e-10,1
our,5000,5000,212,5.813596238851425e-05,0.0001,0.0,2.0214239386364474e-18,1.407273544655851e-11,5.8352058606762746e-05,1881.6378492919996,0.003717083357188735,2.1609621824849657e-07,1.8588016097693734e-05,,[748],[8.78805166699999],1.7629096502571792e-10,1.3846191089214241e-11,7.8628300381056975e-22,1.7629096502571792e-10,1
our,5000,5000,213,5.813596238851425e-05,0.0001,0.0,1.9746038456475216e-18,1.4283033565517552e-11,5.8350982036719226e-05,1892.3169497919996,0.003698565214557394,2.150196482049758e-07,1.84495640638118e-05,,[784],[9.414279625000063],1.7544362880844814e-10,1.405310380720478e-11,7.017849478091038e-22,1.7544362880844814e-10,1
our,5000,5000,214,5.813596238851425e-05,0.0001,0.0,1.9803771069109215e-18,1.3935386006411116e-11,5.834991525198246e-05,1900.6045738329997,0.0036802153895448223,2.139528634682091e-07,1.8282207077430085e-05,,[551],[6.553073457999972],1.7460407331245348e-10,1.3711052714624638e-11,7.05713965873137e-22,1.7460407331245348e-10,1
our,5000,5000,215,5.813596238851425e-05,0.0001,0.0,1.9963879549489866e-18,1.377649263160164e-11,5.834885849081267e-05,1906.546933792,0.003662037980478701,2.1289610229842046e-07,1.8110757577368338e-05,,[361],[4.221494041999904],1.7377246770058346e-10,1.3554717221871509e-11,7.408133829330313e-22,1.7377246770058346e-10,1
our,5000,5000,216,5.813596238851425e-05,0.0001,0.0,1.9622166316509294e-18,1.3986591679870218e-11,5.834781435413551e-05,1917.384198,0.003644077726029316,2.1185196562126284e-07,1.7894723293036123e-05,,[815],[9.516201916],1.7294842333943556e-10,1.376143407383224e-11,7.732008699456768e-22,1.7294842333943556e-10,1
our,5000,5000,217,5.813596238851425e-05,0.0001,0.0,1.9582951487309163e-18,1.395922878320698e-11,5.834677848462121e-05,1922.771586958,0.003626259675519005,2.1081609610695877e-07,1.775335590150775e-05,,[323],[3.993717457999992],1.721320412524085e-10,1.3734511667922431e-11,7.119323542083867e-22,1.721320412524085e-10,1
our,5000,5000,218,5.813596238851425e-05,0.0001,0.0,1.9554441083618418e-18,1.3803722369373842e-11,5.8345750278912706e-05,1928.1478131249999,0.0036085734505687537,2.0978789039845615e-07,1.7622321835191433e-05,,[350],[4.073209916999986],1.7132306471119843e-10,1.3581508612495946e-11,6.017196971927805e-22,1.7132306471119843e-10,1
our,5000,5000,219,5.813596238851425e-05,0.0001,0.0,1.9880402035298536e-18,1.3802001598659755e-11,5.8344734863537354e-05,1934.9167264589998,0.0035911072328674632,2.0877247502310432e-07,1.740341619565778e-05,,[473],[5.46571641699984],1.7052172353034244e-10,1.3579815542927598e-11,7.5083810880887e-22,1.7052172353034244e-10,1
our,5000,5000,220,5.813596238851425e-05,0.0001,0.0,1.956640073668612e-18,1.3681260179342842e-11,5.834372697221174e-05,1943.538402167,0.003573770436774188,2.0776458369748833e-07,1.7274760575626027e-05,,[618],[7.250445624999884],1.6972750058091335e-10,1.3461017831523611e-11,7.209854642281322e-22,1.6972750058091335e-10,1
our,5000,5000,221,5.813596238851425e-05,0.0001,0.0,1.958908050668474e-18,1.3712279819282522e-11,5.834272720065664e-05,1951.647324542,0.0035565733093159755,2.067648121423872e-07,1.713588772923777e-05,,[568],[6.819176624999955],1.6894050306717244e-10,1.3491538114076671e-11,7.583619143406947e-22,1.6894050306717244e-10,1
our,5000,5000,222,5.813596238851425e-05,0.0001,0.0,1.9389830740608384e-18,1.3589827575807112e-11,5.834173820235317e-05,1960.217093083,0.003539561493172692,2.0577581383892095e-07,1.6951526795530518e-05,,[578],[7.134613499999887],1.681606272028937e-10,1.3371057119539241e-11,6.506540397860244e-22,1.681606272028937e-10,1
our,5000,5000,223,5.813596238851425e-05,0.0001,0.0,1.967081434617543e-18,1.3538960465220518e-11,5.834075652757322e-05,1971.420658083,0.0035226756493744794,2.0479413905896975e-07,1.68262861237756e-05,,[829],[9.858524375000115],1.6738773462992358e-10,1.3321008872983848e-11,7.84093988119129e-22,1.6738773462992358e-10,1
our,5000,5000,224,5.813596238851425e-05,0.0001,0.0,1.9591850469615e-18,1.3537959523673855e-11,5.8339785628273725e-05,1980.0827343329997,0.0035059751552292814,2.0382323975947492e-07,1.664187023416399e-05,,[555],[7.088768874999914],1.66621628601754e-10,1.3320024044698199e-11,5.894163135089532e-22,1.66621628601754e-10,1
our,5000,5000,225,5.813596238851425e-05,0.0001,0.0,1.9816660278471405e-18,1.3499651413694727e-11,5.833882133142311e-05,1984.7060174579997,0.0034893882301832916,2.0285894290886014e-07,1.6528974870751763e-05,,[244],[3.2602615419996255],1.658624382022171e-10,1.3282332622653642e-11,8.02211716109946e-22,1.658624382022171e-10,1
our,5000,5000,226,5.813596238851425e-05,0.0001,0.0,1.980280523887206e-18,1.3444222932245606e-11,5.833786728505555e-05,1998.338384666,0.003472977624280071,2.0190489654129778e-07,1.635354204608306e-05,,[832],[12.278367667000111],1.651099841241047e-10,1.3227796434657784e-11,7.928151417943863e-22,1.651099841241047e-10,1
our,5000,5000,227,5.813596238851425e-05,0.0001,0.0,1.955344662752949e-18,1.3269163442830233e-11,5.833692008335405e-05,2006.0629395819997,0.0034566847538676088,2.0095769483979793e-07,1.6236481475600625e-05,,[505],[6.425740125000175],1.6436412689568467e-10,1.3055555071091307e-11,6.035178513357186e-22,1.6436412689568467e-10,1
our,5000,5000,228,5.813596238851425e-05,0.0001,0.0,1.9880617729664696e-18,1.321607599703091e-11,5.8335982484067006e-05,2010.4036162069997,0.0034405570551331176,2.0002009555275627e-07,1.607214240487807e-05,,[244],[3.052742459000001],1.636248072322588e-10,1.3003322232510128e-11,7.43657425547286e-22,1.636248072322588e-10,1
our,5000,5000,229,5.813596238851425e-05,0.0001,0.0,2.009169140806769e-18,1.3223780157229428e-11,5.8335052237742306e-05,2025.384859332,0.0034245558351226305,1.9908984922805626e-07,1.5946355664003483e-05,,[1136],[13.690442542000255],1.628919954515652e-10,1.3010902370337324e-11,7.9439547543088075e-22,1.628919954515652e-10,1
our,5000,5000,230,5.813596238851425e-05,0.0001,0.0,2.0009625818688913e-18,1.3085476359280922e-11,5.83341317193772e-05,2030.7181674150002,0.0034087219462991558,1.981693308629508e-07,1.5779849846605516e-05,,[326],[4.037852709000163],1.6216571323246742e-10,1.2874825001297648e-11,7.007275564762036e-22,1.6216571323246742e-10,1
our,5000,5000,231,5.813596238851425e-05,0.0001,0.0,1.9885504929391085e-18,1.3037494858660695e-11,5.833321826051102e-05,2036.0984614150002,0.0033930094883187806,1.972558719967726e-07,1.5659080528917214e-05,,[332],[4.079870167000081],1.6144546534186305e-10,1.2827615911859574e-11,5.814179253230743e-22,1.6144546534186305e-10,1
our,5000,5000,232,5.813596238851425e-05,0.0001,0.0,1.9670509069892007e-18,1.2940539528120243e-11,5.8332311778115223e-05,2042.085429956,0.0033774170330027236,1.9634938960097373e-07,1.5539728868560072e-05,,[384],[4.685245374999795],1.6073157663725413e-10,1.2732221378303604e-11,6.953500624901426e-22,1.6073157663725413e-10,1
our,5000,5000,233,5.813596238851425e-05,0.0001,0.0,1.9553363338358776e-18,1.307886581812575e-11,5.83314144630492e-05,2053.7476804969997,0.0033619822654482713,1.9545207453495263e-07,1.538281337853214e-05,,[836],[10.364390457999889],1.6002397446481498e-10,1.2868320877320811e-11,6.880864718587943e-22,1.6002397446481498e-10,1
our,5000,5000,234,5.813596238851425e-05,0.0001,0.0,1.9923857093780594e-18,1.3074812672144351e-11,5.833052655344439e-05,2061.9617234129996,0.0033467092817677877,1.9456416493014364e-07,1.5221808231162412e-05,,[565],[6.924735332999717],1.5932225333754795e-10,1.2864332979304534e-11,7.779436102197292e-22,1.5932225333754795e-10,1
our,5000,5000,235,5.813596238851425e-05,0.0001,0.0,1.991234465981963e-18,1.3104648202124403e-11,5.8329642373897236e-05,2071.2602010379996,0.0033315004590213993,1.9367998538298602e-07,1.5158093015798576e-05,,[658],[7.966372999999749],1.5862671539864312e-10,1.2893688213823123e-11,7.046383387664795e-22,1.5862671539864312e-10,1
our,5000,5000,236,5.813596238851425e-05,0.0001,0.0,1.988272469516614e-18,1.2963503664175465e-11,5.832876747074967e-05,2078.6347160799996,0.003316451200152749,1.9280508223542316e-07,1.4999288731356628e-05,,[483],[6.093132916999821],1.5793692161103343e-10,1.2754815835310687e-11,7.779097442270547e-22,1.5793692161103343e-10,1
our,5000,5000,237,5.813596238851425e-05,0.0001,0.0,1.9794092698115885e-18,1.2922034709769112e-11,5.832789951181454e-05,2082.9022136219996,0.0033015213890776034,1.9193712330029086e-07,1.4880460753221948e-05,,[246],[2.9699191250001604],1.5725302301040331e-10,1.2714014452440898e-11,5.719665123727042e-22,1.5725302301040331e-10,1
our,5000,5000,238,5.813596238851425e-05,0.0001,0.0,1.9752725051404628e-18,1.2753642794795144e-11,5.832704246423638e-05,2094.8329679549997,0.0032867792648751002,1.9108007572212735e-07,1.4693612925147763e-05,,[878],[10.636046624999835],1.5657485261496163e-10,1.2548333328009722e-11,7.566760414176376e-22,1.5657485261496163e-10,1
our,5000,5000,239,5.813596238851425e-05,0.0001,0.0,2.001434055581877e-18,1.2886153919991459e-11,5.832618878106595e-05,2102.9898317049997,0.0032720950120417058,1.902263925517017e-07,1.4636147048756928e-05,,[545],[6.858969542000068],1.559023266264508e-10,1.267871127534502e-11,5.698400062653654e-22,1.559023266264508e-10,1
our,5000,5000,240,5.813596238851425e-05,0.0001,0.0,2.019058085402692e-18,1.2784176337280964e-11,5.832534191935287e-05,2107.1887647459994,0.0032575280954846185,1.8937953083862224e-07,1.4519407675654073e-05,,[246],[2.8751741249998304],1.552354442913955e-10,1.257837533835624e-11,7.666705608268584e-22,1.552354442913955e-10,1
our,5000,5000,241,5.813596238851425e-05,0.0001,0.0,1.9872485411636074e-18,1.2689078494124211e-11,5.832450278889399e-05,2115.1762894539993,0.0032430941646712456,1.8854040037973756e-07,1.4387064546401587e-05,,[550],[6.698448875000395],1.5457425672304254e-10,1.2484808390159076e-11,6.221936528019233e-22,1.5457425672304254e-10,1
our,5000,5000,242,5.813596238851425e-05,0.0001,0.0,1.9708245857585226e-18,1.2801180821576788e-11,5.832367289483613e-05,2125.7467213289992,0.0032288191097179387,1.8771050632187815e-07,1.4228909260713748e-05,,[714],[9.279532375000144],1.539185782458641e-10,1.2595106082697142e-11,8.537657522653754e-22,1.539185782458641e-10,1
our,5000,5000,243,5.813596238851425e-05,0.0001,0.0,1.998606627675065e-18,1.2519270792301808e-11,5.832284659984004e-05,2131.0956896619996,0.0032146059624311094,1.8688421132578864e-07,1.4167403304305056e-05,,[333],[4.05426929100031],1.532683210341541e-10,1.2317734270363248e-11,7.02984067420576e-22,1.532683210341541e-10,1
our,5000,5000,244,5.813596238851425e-05,0.0001,0.0,1.957531778758514e-18,1.2506370459359469e-11,5.8322028119645245e-05,2136.857151495,0.0032005272379864464,1.8606573113099544e-07,1.4033611912135978e-05,,[399],[4.486583249999967],1.5262330326961542e-10,1.2305041608320931e-11,8.336531505876722e-22,1.5262330326961542e-10,1
our,5000,5000,245,5.813596238851425e-05,0.0001,0.0,1.913552502912667e-18,1.2468908179173012e-11,5.832121810567892e-05,2149.592932786,0.0031865941416198817,1.852557171646733e-07,1.3888645378731254e-05,,[880],[11.231927207999888],1.5198370172614155e-10,1.2268182399813161e-11,7.452997819207112e-22,1.5198370172614155e-10,1
our,5000,5000,246,5.813596238851425e-05,0.0001,0.0,1.95427775160447e-18,1.2302040428637682e-11,5.832041206115334e-05,2155.384834202,0.0031727293238294867,1.8444967263908727e-07,1.3820776584697844e-05,,[333],[4.4312690419997125],1.513491273436313e-10,1.2104000903663134e-11,7.288375155356806e-22,1.513491273436313e-10,1
